experiment_name,precision,elapsed_ms,iterations,avg_time_ns,min_time_ns,max_time_ns,time_stddev,iterations_per_sec,result,category,symbol,name,target,module,status,elapsed_ms
biology_111,f64,1914,1,1914000000,1914000000,1914000000,0,0.522466039707419,success=true code=Some(0) stdout_bytes=166 stderr_bytes=262,bi12,SGP,bi111,biology,mycology,ok,1914
biology_112,f64,6675,1,6675000000,6675000000,6675000000,0,0.149812734082397,success=true code=Some(0) stdout_bytes=152 stderr_bytes=262,bi12,FF,bi112,biology,neuroscience,ok,6675
biology_113,f64,10709,1,10709000000,10709000000,10709000000,0,0.09337940050424877,success=true code=Some(0) stdout_bytes=152 stderr_bytes=263,bi12,FR,bi113,biology,neuroscience,ok,10709
biology_114,f64,10548,1,10548000000,10548000000,10548000000,0,0.09480470231323473,success=true code=Some(0) stdout_bytes=163 stderr_bytes=263,bi12,RWU,bi114,biology,neuroscience,ok,10548
biology_115,f64,10218,1,10218000000,10218000000,10218000000,0,0.09786651008025053,success=true code=Some(0) stdout_bytes=159 stderr_bytes=263,bi12,SWC,bi115,biology,neuroscience,ok,10218
biology_116,f64,10382,1,10382000000,10382000000,10382000000,0,0.09632055480639569,success=true code=Some(0) stdout_bytes=166 stderr_bytes=315,bi12,BMR,bi116,biology,nutrition,ok,10382
biology_117,f64,12008,1,12008000000,12008000000,12008000000,0,0.0832778147901399,success=true code=Some(0) stdout_bytes=153 stderr_bytes=367,bi12,BMI,bi117,biology,nutrition,ok,12008
biology_118,f64,6770,1,6770000000,6770000000,6770000000,0,0.14771048744460857,success=true code=Some(0) stdout_bytes=154 stderr_bytes=262,bi12,NB,bi118,biology,nutrition,ok,6770
biology_119,f64,2546,1,2546000000,2546000000,2546000000,0,0.3927729772191673,success=true code=Some(0) stdout_bytes=164 stderr_bytes=210,bi12,RER,bi119,biology,nutrition,ok,2546
biology_120,f64,2740,1,2740000000,2740000000,2740000000,0,0.36496350364963503,success=true code=Some(0) stdout_bytes=165 stderr_bytes=262,bi12,ERD,bi120,biology,paleobiology,ok,2740
