experiment_name,precision,elapsed_ms,iterations,avg_time_ns,min_time_ns,max_time_ns,time_stddev,iterations_per_sec,result,category,symbol,name,target,module,status,elapsed_ms
parser_011,f64,5250,1,5250000000,5250000000,5250000000,0,0.19047619047619047,success=true code=Some(0) stdout_bytes=155 stderr_bytes=208,pr02,CWE,pr011,parser,csv,ok,5250
parser_012,f64,9596,1,9596000000,9596000000,9596000000,0,0.10421008753647353,success=true code=Some(0) stdout_bytes=150 stderr_bytes=208,pr02,CWR,pr012,parser,csv,ok,9596
parser_013,f64,9358,1,9358000000,9358000000,9358000000,0,0.10686044026501389,success=true code=Some(0) stdout_bytes=147 stderr_bytes=260,pr02,HA,pr013,parser,html,ok,9358
parser_014,f64,9498,1,9498000000,9498000000,9498000000,0,0.1052853232259423,success=true code=Some(0) stdout_bytes=144 stderr_bytes=208,pr02,HC,pr014,parser,html,ok,9498
parser_015,f64,8884,1,8884000000,8884000000,8884000000,0,0.11256190904997748,success=true code=Some(0) stdout_bytes=144 stderr_bytes=208,pr02,HD,pr015,parser,html,ok,8884
parser_016,f64,5968,1,5968000000,5968000000,5968000000,0,0.1675603217158177,success=true code=Some(0) stdout_bytes=142 stderr_bytes=260,pr02,HE,pr016,parser,html,ok,5968
parser_017,f64,5665,1,5665000000,5665000000,5665000000,0,0.176522506619594,success=true code=Some(0) stdout_bytes=146 stderr_bytes=260,pr02,HMD,pr017,parser,html,ok,5665
parser_018,f64,8531,1,8531000000,8531000000,8531000000,0,0.11721955222131052,success=true code=Some(0) stdout_bytes=143 stderr_bytes=260,pr02,HN,pr018,parser,html,ok,8531
parser_019,f64,4941,1,4941000000,4941000000,4941000000,0,0.20238818053025703,success=true code=Some(0) stdout_bytes=147 stderr_bytes=260,pr02,HPT,pr019,parser,html,ok,4941
parser_020,f64,8732,1,8732000000,8732000000,8732000000,0,0.11452130096197893,success=true code=Some(0) stdout_bytes=147 stderr_bytes=208,pr02,HSR,pr020,parser,html,ok,8732
